('base'/ 'color'),0.6428571428571429,0.95238095238095233,0.88095238095238082,0.73809523809523803,0.83333333333333326,0.8571428571428571,0.76190476190476186,0.73809523809523803,0.35714285714285715,0.7142857142857143,0.47619047619047616,0.73809523809523803,0.54761904761904756,0.80952380952380942,0.54761904761904767
('base'/ 'eye'),0.73809523809523803,0.73809523809523803,0.61904761904761896,0.7142857142857143,0.88095238095238082,0.42857142857142855,0.73809523809523803,0.66666666666666663,1.0,0.6428571428571429,0.54761904761904756,0.21428571428571427,0.7142857142857143,0.8571428571428571,0.80952380952380942
('base'/ 'finger'),0.69047619047619047,0.54761904761904767,0.66666666666666663,0.54761904761904756,0.76190476190476186,0.5,0.35714285714285715,0.30952380952380948,0.30952380952380948,0.66666666666666663,0.5,0.80952380952380942,0.7142857142857143,0.7857142857142857,0.66666666666666663
('base'/ 'pass'),0.45238095238095238,1.0,0.90476190476190477,0.59523809523809512,0.42857142857142855,0.6428571428571429,0.6428571428571429,0.69047619047619047,0.45238095238095238,0.42857142857142855,0.66666666666666663,0.6428571428571429,0.52380952380952384,0.83333333333333326,0.80952380952380942
('base'/ 'song'),0.61904761904761918,0.7857142857142857,0.6428571428571429,0.76190476190476186,0.80952380952380942,0.52380952380952384,0.8571428571428571,0.73809523809523803,0.61904761904761896,0.76190476190476186,0.38095238095238093,0.52380952380952384,0.5714285714285714,0.95238095238095233,0.59523809523809512
('base'/ 'sport'),0.59523809523809512,0.45238095238095238,0.5714285714285714,0.6428571428571429,0.8571428571428571,0.7142857142857143,0.73809523809523803,0.47619047619047622,0.6428571428571429,0.5,0.2857142857142857,0.5,0.52380952380952384,0.95238095238095233,0.59523809523809512
('color'/ 'eye'),0.83333333333333326,1.0,0.90476190476190477,0.8571428571428571,0.83333333333333326,0.7142857142857143,0.52380952380952384,0.61904761904761896,1.0,0.80952380952380942,0.26190476190476192,0.7857142857142857,0.61904761904761896,0.95238095238095233,0.73809523809523803
('color'/ 'finger'),0.69047619047619047,0.95238095238095233,0.88095238095238082,0.95238095238095233,0.76190476190476186,0.69047619047619047,0.5714285714285714,0.69047619047619047,0.33333333333333331,0.66666666666666663,0.5714285714285714,0.80952380952380942,0.9285714285714286,0.90476190476190488,0.5714285714285714
('color'/ 'pass'),0.6428571428571429,1.0,1.0,0.88095238095238082,0.73809523809523803,0.52380952380952384,0.73809523809523803,0.69047619047619047,0.52380952380952384,0.47619047619047616,0.73809523809523803,0.90476190476190477,0.88095238095238082,0.61904761904761918,0.7142857142857143
('color'/ 'song'),0.80952380952380942,1.0,0.95238095238095233,0.90476190476190477,0.80952380952380942,0.80952380952380942,0.69047619047619047,0.66666666666666663,0.90476190476190477,0.59523809523809512,0.40476190476190471,0.90476190476190477,0.61904761904761896,0.8571428571428571,0.7142857142857143
('color'/ 'sport'),0.88095238095238082,0.95238095238095233,0.95238095238095233,0.73809523809523803,0.76190476190476186,0.52380952380952384,0.69047619047619047,0.5714285714285714,0.5714285714285714,0.5,0.40476190476190471,0.73809523809523803,0.54761904761904767,0.83333333333333337,0.7857142857142857
('eye'/ 'finger'),0.30952380952380948,0.83333333333333326,0.47619047619047616,0.35714285714285715,0.61904761904761896,0.61904761904761918,0.40476190476190471,0.7142857142857143,0.90476190476190477,0.76190476190476186,0.66666666666666663,0.40476190476190471,0.5714285714285714,0.5714285714285714,0.7142857142857143
('eye'/ 'pass'),0.66666666666666663,0.7142857142857143,0.7142857142857143,0.7857142857142857,0.40476190476190471,0.35714285714285715,0.54761904761904756,0.8571428571428571,0.5714285714285714,0.54761904761904756,0.6428571428571429,0.45238095238095238,0.6428571428571429,0.6428571428571429,0.61904761904761918
('eye'/ 'song'),0.42857142857142855,0.80952380952380942,0.40476190476190471,0.35714285714285715,0.54761904761904756,0.54761904761904767,0.2857142857142857,0.5,0.76190476190476186,0.80952380952380942,0.45238095238095238,0.38095238095238093,0.61904761904761896,0.45238095238095238,0.47619047619047616
('eye'/ 'sport'),0.66666666666666663,0.8571428571428571,0.5,0.61904761904761896,0.45238095238095238,0.5714285714285714,0.54761904761904756,0.61904761904761896,0.7142857142857143,0.76190476190476186,0.54761904761904756,0.40476190476190471,0.66666666666666663,0.59523809523809512,0.42857142857142855
('finger'/ 'pass'),0.7142857142857143,0.69047619047619047,0.54761904761904756,0.7857142857142857,0.69047619047619047,0.2857142857142857,0.54761904761904767,0.54761904761904756,0.14285714285714285,0.52380952380952384,0.83333333333333326,0.45238095238095238,0.54761904761904767,0.6428571428571429,0.5714285714285714
('finger'/ 'song'),0.6428571428571429,0.5,0.16666666666666666,0.6428571428571429,0.73809523809523803,0.76190476190476186,0.40476190476190471,0.5,0.5714285714285714,0.76190476190476186,0.40476190476190471,0.40476190476190471,0.5714285714285714,0.7142857142857143,0.6428571428571429
('finger'/ 'sport'),0.38095238095238093,0.5714285714285714,0.33333333333333331,0.26190476190476192,0.66666666666666663,0.26190476190476192,0.6428571428571429,0.33333333333333331,0.26190476190476192,0.61904761904761918,0.45238095238095238,0.54761904761904756,0.90476190476190477,0.5,0.38095238095238093
('pass'/ 'song'),0.7142857142857143,0.5714285714285714,0.45238095238095238,1.0,0.6428571428571429,0.35714285714285715,0.47619047619047616,0.6428571428571429,0.45238095238095238,0.54761904761904756,0.66666666666666663,0.5714285714285714,0.54761904761904756,0.7857142857142857,0.73809523809523803
('pass'/ 'sport'),0.6428571428571429,0.69047619047619047,0.61904761904761918,0.90476190476190477,0.66666666666666663,0.33333333333333331,0.6428571428571429,0.6428571428571429,0.26190476190476192,0.42857142857142855,0.5,0.69047619047619047,0.54761904761904767,0.5714285714285714,0.61904761904761918
('song'/ 'sport'),0.5714285714285714,0.61904761904761896,0.42857142857142855,0.5714285714285714,0.61904761904761896,0.38095238095238093,0.61904761904761896,0.45238095238095238,0.5,0.40476190476190471,0.33333333333333331,0.66666666666666663,0.54761904761904767,0.5714285714285714,0.45238095238095238
